player_id,firstname,lastname,season_id,season_ts,regular_fg3m,regular_pts,playoffs_fg3m,playoffs_pts,total_regular_fg3m,total_regular_pts,total_playoffs_fg3m,total_playoffs_pts,season_number
76681.0,Julius,Erving,1986-87,1986-12-31,14.0,1005.0,2.0,91.0,46.0,18364.0,7.0,3088.0,11
76686.0,Mike,Evans,1978-79,1978-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76686.0,Mike,Evans,1979-80,1979-12-31,12.0,486.0,2.0,11.0,12.0,486.0,2.0,11.0,1
76686.0,Mike,Evans,1980-81,1980-12-31,2.0,320.0,0.0,25.0,14.0,806.0,2.0,36.0,2
76686.0,Mike,Evans,1981-82,1981-12-31,0.0,83.0,0.0,0.0,14.0,889.0,2.0,36.0,3
76686.0,Mike,Evans,1982-83,1982-12-31,0.0,263.0,3.0,86.0,14.0,1152.0,5.0,122.0,4
76686.0,Mike,Evans,1983-84,1983-12-31,32.0,629.0,1.0,23.0,46.0,1781.0,6.0,145.0,5
76686.0,Mike,Evans,1984-85,1984-12-31,57.0,816.0,17.0,155.0,103.0,2597.0,23.0,300.0,6
76686.0,Mike,Evans,1985-86,1985-12-31,39.0,773.0,7.0,92.0,142.0,3370.0,30.0,392.0,7
76686.0,Mike,Evans,1986-87,1986-12-31,53.0,817.0,2.0,18.0,195.0,4187.0,32.0,410.0,8
76686.0,Mike,Evans,1987-88,1987-12-31,36.0,344.0,12.0,116.0,231.0,4531.0,44.0,526.0,9
76726.0,Sleepy,Floyd,1981-82,1981-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76726.0,Sleepy,Floyd,1982-83,1982-12-31,10.0,612.0,0.0,0.0,10.0,612.0,0.0,0.0,1
76726.0,Sleepy,Floyd,1983-84,1983-12-31,8.0,1291.0,0.0,0.0,18.0,1903.0,0.0,0.0,2
76726.0,Sleepy,Floyd,1984-85,1984-12-31,42.0,1598.0,0.0,0.0,60.0,3501.0,0.0,0.0,3
76726.0,Sleepy,Floyd,1985-86,1985-12-31,39.0,1410.0,0.0,0.0,99.0,4911.0,0.0,0.0,4
76726.0,Sleepy,Floyd,1986-87,1986-12-31,73.0,1541.0,13.0,214.0,172.0,6452.0,13.0,214.0,5
76726.0,Sleepy,Floyd,1987-88,1987-12-31,14.0,1155.0,4.0,75.0,186.0,7607.0,17.0,289.0,6
76726.0,Sleepy,Floyd,1988-89,1988-12-31,109.0,1162.0,8.0,62.0,295.0,8769.0,25.0,351.0,7
76726.0,Sleepy,Floyd,1989-90,1989-12-31,89.0,1000.0,3.0,74.0,384.0,9769.0,28.0,425.0,8
76726.0,Sleepy,Floyd,1990-91,1990-12-31,48.0,1005.0,0.0,16.0,432.0,10774.0,28.0,441.0,9
76726.0,Sleepy,Floyd,1991-92,1991-12-31,37.0,744.0,0.0,0.0,469.0,11518.0,28.0,441.0,10
76726.0,Sleepy,Floyd,1992-93,1992-12-31,16.0,345.0,1.0,20.0,485.0,11863.0,29.0,461.0,11
76726.0,Sleepy,Floyd,1993-94,1993-12-31,8.0,200.0,0.0,6.0,493.0,12063.0,29.0,467.0,12
76726.0,Sleepy,Floyd,1994-95,1994-12-31,25.0,197.0,0.0,0.0,518.0,12260.0,29.0,467.0,13
76733.0,Chris,Ford,1978-79,1978-12-31,0.0,1248.0,0.0,0.0,0.0,5335.0,0.0,151.0,7
76733.0,Chris,Ford,1979-80,1979-12-31,70.0,816.0,2.0,82.0,70.0,6151.0,2.0,233.0,8
76733.0,Chris,Ford,1980-81,1980-12-31,36.0,728.0,7.0,154.0,106.0,6879.0,9.0,387.0,9
76733.0,Chris,Ford,1981-82,1981-12-31,20.0,435.0,2.0,47.0,126.0,7314.0,11.0,434.0,10
76742.0,Rod,Foster,1982-83,1982-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76742.0,Rod,Foster,1983-84,1983-12-31,22.0,664.0,0.0,29.0,22.0,664.0,0.0,29.0,1
76742.0,Rod,Foster,1984-85,1984-12-31,41.0,696.0,0.0,20.0,63.0,1360.0,0.0,49.0,2
76742.0,Rod,Foster,1985-86,1985-12-31,9.0,202.0,0.0,0.0,72.0,1562.0,0.0,49.0,3
76753.0,World,Free,1978-79,1978-12-31,0.0,2244.0,0.0,0.0,0.0,5293.0,0.0,372.0,4
76753.0,World,Free,1979-80,1979-12-31,9.0,2055.0,0.0,0.0,9.0,7348.0,0.0,372.0,5
76753.0,World,Free,1980-81,1980-12-31,5.0,1565.0,0.0,0.0,14.0,8913.0,0.0,372.0,6
76753.0,World,Free,1981-82,1981-12-31,10.0,1789.0,0.0,0.0,24.0,10702.0,0.0,372.0,7
76753.0,World,Free,1982-83,1982-12-31,15.0,1743.0,0.0,0.0,39.0,12445.0,0.0,372.0,8
76753.0,World,Free,1983-84,1983-12-31,22.0,1669.0,0.0,0.0,61.0,14114.0,0.0,372.0,9
76753.0,World,Free,1984-85,1984-12-31,71.0,1597.0,0.0,105.0,132.0,15711.0,0.0,477.0,10
76753.0,World,Free,1985-86,1985-12-31,71.0,1754.0,0.0,0.0,203.0,17465.0,0.0,477.0,11
76753.0,World,Free,1986-87,1986-12-31,2.0,116.0,0.0,0.0,205.0,17581.0,0.0,477.0,12
76753.0,World,Free,1987-88,1987-12-31,8.0,374.0,0.0,0.0,213.0,17955.0,0.0,477.0,13
76804.0,George,Gervin,1978-79,1978-12-31,0.0,2365.0,0.0,400.0,0.0,6492.0,0.0,649.0,3
76804.0,George,Gervin,1979-80,1979-12-31,32.0,2585.0,0.0,100.0,32.0,9077.0,0.0,749.0,4
76804.0,George,Gervin,1980-81,1980-12-31,9.0,2221.0,0.0,190.0,41.0,11298.0,0.0,939.0,5
76804.0,George,Gervin,1981-82,1981-12-31,10.0,2551.0,0.0,265.0,51.0,13849.0,0.0,1204.0,6
76804.0,George,Gervin,1982-83,1982-12-31,12.0,2043.0,0.0,277.0,63.0,15892.0,0.0,1481.0,7
76804.0,George,Gervin,1983-84,1983-12-31,10.0,1967.0,0.0,0.0,73.0,17859.0,0.0,1481.0,8
76804.0,George,Gervin,1984-85,1984-12-31,0.0,1524.0,0.0,111.0,73.0,19383.0,0.0,1592.0,9
76804.0,George,Gervin,1985-86,1985-12-31,4.0,1325.0,0.0,0.0,77.0,20708.0,0.0,1592.0,10
76887.0,Kevin,Grevey,1978-79,1978-12-31,0.0,1009.0,0.0,244.0,0.0,2999.0,0.0,658.0,4
76887.0,Kevin,Grevey,1979-80,1979-12-31,34.0,912.0,5.0,41.0,34.0,3911.0,5.0,699.0,5
76887.0,Kevin,Grevey,1980-81,1980-12-31,45.0,1289.0,0.0,0.0,79.0,5200.0,5.0,699.0,6
76887.0,Kevin,Grevey,1981-82,1981-12-31,28.0,945.0,4.0,66.0,107.0,6145.0,9.0,765.0,7
76887.0,Kevin,Grevey,1982-83,1982-12-31,15.0,297.0,0.0,0.0,122.0,6442.0,9.0,765.0,8
76887.0,Kevin,Grevey,1983-84,1983-12-31,15.0,446.0,0.0,8.0,137.0,6888.0,9.0,773.0,9
76887.0,Kevin,Grevey,1984-85,1984-12-31,8.0,476.0,0.0,12.0,145.0,7364.0,9.0,785.0,10
76890.0,Darrell,Griffith,1979-80,1979-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76890.0,Darrell,Griffith,1980-81,1980-12-31,10.0,1671.0,0.0,0.0,10.0,1671.0,0.0,0.0,1
76890.0,Darrell,Griffith,1981-82,1981-12-31,15.0,1582.0,0.0,0.0,25.0,3253.0,0.0,0.0,2
76890.0,Darrell,Griffith,1982-83,1982-12-31,38.0,1709.0,0.0,0.0,63.0,4962.0,0.0,0.0,3
76890.0,Darrell,Griffith,1983-84,1983-12-31,91.0,1636.0,16.0,211.0,154.0,6598.0,16.0,211.0,4
76890.0,Darrell,Griffith,1984-85,1984-12-31,92.0,1764.0,13.0,175.0,246.0,8362.0,29.0,386.0,5
76890.0,Darrell,Griffith,1986-87,1986-12-31,67.0,1142.0,6.0,68.0,313.0,9504.0,35.0,454.0,6
76890.0,Darrell,Griffith,1987-88,1987-12-31,28.0,589.0,0.0,0.0,341.0,10093.0,35.0,454.0,7
76890.0,Darrell,Griffith,1988-89,1988-12-31,61.0,1135.0,6.0,46.0,402.0,11228.0,41.0,500.0,8
76890.0,Darrell,Griffith,1989-90,1989-12-31,80.0,733.0,5.0,47.0,482.0,11961.0,46.0,547.0,9
76890.0,Darrell,Griffith,1990-91,1990-12-31,48.0,430.0,0.0,10.0,530.0,12391.0,46.0,557.0,10
76966.0,Joey,Hassett,1978-79,1978-12-31,0.0,223.0,0.0,6.0,0.0,415.0,0.0,20.0,2
76966.0,Joey,Hassett,1979-80,1979-12-31,69.0,523.0,0.0,0.0,69.0,938.0,0.0,20.0,3
76966.0,Joey,Hassett,1980-81,1980-12-31,53.0,356.0,0.0,0.0,122.0,1294.0,0.0,20.0,4
76966.0,Joey,Hassett,1981-82,1981-12-31,71.0,390.0,0.0,0.0,193.0,1684.0,0.0,20.0,5
76966.0,Joey,Hassett,1982-83,1982-12-31,1.0,39.0,0.0,0.0,194.0,1723.0,0.0,20.0,6
76979.0,Elvin,Hayes,1978-79,1978-12-31,0.0,1789.0,0.0,427.0,0.0,21249.0,0.0,2112.0,11
76979.0,Elvin,Hayes,1979-80,1979-12-31,3.0,1859.0,0.0,40.0,3.0,23108.0,0.0,2152.0,12
76979.0,Elvin,Hayes,1980-81,1980-12-31,0.0,1439.0,0.0,0.0,3.0,24547.0,0.0,2152.0,13
76979.0,Elvin,Hayes,1981-82,1981-12-31,0.0,1318.0,0.0,42.0,3.0,25865.0,0.0,2194.0,14
76979.0,Elvin,Hayes,1982-83,1982-12-31,2.0,1046.0,0.0,0.0,5.0,26911.0,0.0,2194.0,15
76979.0,Elvin,Hayes,1983-84,1983-12-31,0.0,402.0,0.0,0.0,5.0,27313.0,0.0,2194.0,16
76993.0,Gerald,Henderson,1978-79,1978-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76993.0,Gerald,Henderson,1979-80,1979-12-31,2.0,473.0,0.0,42.0,2.0,473.0,0.0,42.0,1
76993.0,Gerald,Henderson,1980-81,1980-12-31,1.0,636.0,0.0,92.0,3.0,1109.0,0.0,134.0,2
76993.0,Gerald,Henderson,1981-82,1981-12-31,2.0,833.0,0.0,100.0,5.0,1942.0,0.0,234.0,3
76993.0,Gerald,Henderson,1982-83,1982-12-31,3.0,671.0,0.0,76.0,8.0,2613.0,0.0,310.0,4
76993.0,Gerald,Henderson,1983-84,1983-12-31,20.0,908.0,3.0,287.0,28.0,3521.0,3.0,597.0,5
76993.0,Gerald,Henderson,1984-85,1984-12-31,9.0,1062.0,0.0,0.0,37.0,4583.0,3.0,597.0,6
76993.0,Gerald,Henderson,1985-86,1985-12-31,18.0,1071.0,0.0,0.0,55.0,5654.0,3.0,597.0,7
76993.0,Gerald,Henderson,1986-87,1986-12-31,19.0,805.0,0.0,0.0,74.0,6459.0,3.0,597.0,8
76993.0,Gerald,Henderson,1987-88,1987-12-31,69.0,595.0,0.0,0.0,143.0,7054.0,3.0,597.0,9
76993.0,Gerald,Henderson,1988-89,1988-12-31,33.0,425.0,2.0,24.0,176.0,7479.0,5.0,621.0,10
76993.0,Gerald,Henderson,1989-90,1989-12-31,17.0,135.0,0.0,2.0,193.0,7614.0,5.0,623.0,11
76993.0,Gerald,Henderson,1990-91,1990-12-31,7.0,123.0,0.0,8.0,200.0,7737.0,5.0,631.0,12
76993.0,Gerald,Henderson,1991-92,1991-12-31,3.0,36.0,0.0,0.0,203.0,7773.0,5.0,631.0,13
77034.0,Craig,Hodges,1981-82,1981-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
77034.0,Craig,Hodges,1982-83,1982-12-31,20.0,750.0,0.0,0.0,20.0,750.0,0.0,0.0,1
77034.0,Craig,Hodges,1983-84,1983-12-31,10.0,592.0,0.0,0.0,30.0,1342.0,0.0,0.0,2
77034.0,Craig,Hodges,1984-85,1984-12-31,47.0,871.0,4.0,64.0,77.0,2213.0,4.0,64.0,3
77034.0,Craig,Hodges,1985-86,1985-12-31,73.0,716.0,14.0,189.0,150.0,2929.0,18.0,253.0,4
77034.0,Craig,Hodges,1986-87,1986-12-31,85.0,846.0,5.0,95.0,235.0,3775.0,23.0,348.0,5
77034.0,Craig,Hodges,1987-88,1987-12-31,86.0,629.0,0.0,0.0,321.0,4404.0,23.0,348.0,6
77034.0,Craig,Hodges,1988-89,1988-12-31,75.0,529.0,35.0,191.0,396.0,4933.0,58.0,539.0,7
77034.0,Craig,Hodges,1989-90,1989-12-31,87.0,407.0,12.0,71.0,483.0,5340.0,70.0,610.0,8
77034.0,Craig,Hodges,1990-91,1990-12-31,44.0,362.0,11.0,80.0,527.0,5702.0,81.0,690.0,9
77034.0,Craig,Hodges,1991-92,1991-12-31,36.0,238.0,9.0,42.0,563.0,5940.0,90.0,732.0,10
77141.0,Dennis,Johnson,1978-79,1978-12-31,0.0,1270.0,0.0,356.0,0.0,3050.0,0.0,710.0,3
77141.0,Dennis,Johnson,1979-80,1979-12-31,12.0,1540.0,5.0,257.0,12.0,4590.0,5.0,967.0,4
77141.0,Dennis,Johnson,1980-81,1980-12-31,11.0,1486.0,1.0,137.0,23.0,6076.0,6.0,1104.0,5
77141.0,Dennis,Johnson,1981-82,1981-12-31,8.0,1561.0,0.0,156.0,31.0,7637.0,6.0,1260.0,6
77141.0,Dennis,Johnson,1982-83,1982-12-31,5.0,1093.0,0.0,54.0,36.0,8730.0,6.0,1314.0,7
77141.0,Dennis,Johnson,1983-84,1983-12-31,4.0,1053.0,3.0,365.0,40.0,9783.0,9.0,1679.0,8
77141.0,Dennis,Johnson,1984-85,1984-12-31,7.0,1254.0,0.0,364.0,47.0,11037.0,9.0,2043.0,9
77141.0,Dennis,Johnson,1985-86,1985-12-31,6.0,1213.0,6.0,291.0,53.0,12250.0,15.0,2334.0,10
77141.0,Dennis,Johnson,1986-87,1986-12-31,7.0,1062.0,3.0,435.0,60.0,13312.0,18.0,2769.0,11
77141.0,Dennis,Johnson,1987-88,1987-12-31,12.0,971.0,6.0,270.0,72.0,14283.0,24.0,3039.0,12
77141.0,Dennis,Johnson,1988-89,1988-12-31,7.0,721.0,0.0,8.0,79.0,15004.0,24.0,3047.0,13
77141.0,Dennis,Johnson,1989-90,1989-12-31,1.0,531.0,2.0,69.0,80.0,15535.0,26.0,3116.0,14
77142.0,Magic,Johnson,1978-79,1978-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
77142.0,Magic,Johnson,1979-80,1979-12-31,7.0,1387.0,2.0,293.0,7.0,1387.0,2.0,293.0,1
77142.0,Magic,Johnson,1980-81,1980-12-31,3.0,798.0,0.0,51.0,10.0,2185.0,2.0,344.0,2
77142.0,Magic,Johnson,1981-82,1981-12-31,6.0,1447.0,0.0,243.0,16.0,3632.0,2.0,587.0,3
77142.0,Magic,Johnson,1982-83,1982-12-31,0.0,1326.0,0.0,268.0,16.0,4958.0,2.0,855.0,4
77142.0,Magic,Johnson,1983-84,1983-12-31,6.0,1178.0,0.0,382.0,22.0,6136.0,2.0,1237.0,5
77142.0,Magic,Johnson,1984-85,1984-12-31,7.0,1406.0,1.0,333.0,29.0,7542.0,3.0,1570.0,6
77142.0,Magic,Johnson,1985-86,1985-12-31,10.0,1354.0,0.0,302.0,39.0,8896.0,3.0,1872.0,7
77142.0,Magic,Johnson,1986-87,1986-12-31,8.0,1909.0,2.0,392.0,47.0,10805.0,5.0,2264.0,8
77142.0,Magic,Johnson,1987-88,1987-12-31,11.0,1408.0,7.0,477.0,58.0,12213.0,12.0,2741.0,9
77142.0,Magic,Johnson,1988-89,1988-12-31,59.0,1730.0,10.0,258.0,117.0,13943.0,22.0,2999.0,10
77142.0,Magic,Johnson,1989-90,1989-12-31,106.0,1765.0,5.0,227.0,223.0,15708.0,27.0,3226.0,11
77142.0,Magic,Johnson,1990-91,1990-12-31,80.0,1531.0,21.0,414.0,303.0,17239.0,48.0,3640.0,12
77142.0,Magic,Johnson,1995-96,1995-12-31,22.0,468.0,3.0,61.0,325.0,17707.0,51.0,3701.0,13
77264.0,Bernard,King,1978-79,1978-12-31,0.0,1769.0,0.0,52.0,0.0,3678.0,0.0,52.0,2
77264.0,Bernard,King,1979-80,1979-12-31,0.0,176.0,0.0,0.0,0.0,3854.0,0.0,52.0,3
77264.0,Bernard,King,1980-81,1980-12-31,2.0,1771.0,0.0,0.0,2.0,5625.0,0.0,52.0,4
77264.0,Bernard,King,1981-82,1981-12-31,1.0,1833.0,0.0,0.0,3.0,7458.0,0.0,52.0,5
77264.0,Bernard,King,1982-83,1982-12-31,0.0,1486.0,1.0,141.0,3.0,8944.0,1.0,193.0,6
77264.0,Bernard,King,1983-84,1983-12-31,0.0,2027.0,0.0,417.0,3.0,10971.0,1.0,610.0,7
77264.0,Bernard,King,1984-85,1984-12-31,1.0,1809.0,0.0,0.0,4.0,12780.0,1.0,610.0,8
77264.0,Bernard,King,1986-87,1986-12-31,0.0,136.0,0.0,0.0,4.0,12916.0,1.0,610.0,9
77264.0,Bernard,King,1987-88,1987-12-31,1.0,1188.0,0.0,69.0,5.0,14104.0,1.0,679.0,10
77264.0,Bernard,King,1988-89,1988-12-31,5.0,1674.0,0.0,0.0,10.0,15778.0,1.0,679.0,11
77264.0,Bernard,King,1989-90,1989-12-31,3.0,1837.0,0.0,0.0,13.0,17615.0,1.0,679.0,12
77264.0,Bernard,King,1990-91,1990-12-31,8.0,1817.0,0.0,0.0,21.0,19432.0,1.0,679.0,13
77264.0,Bernard,King,1992-93,1992-12-31,2.0,223.0,0.0,8.0,23.0,19655.0,1.0,687.0,14
77353.0,Allen,Leavell,1978-79,1978-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
77353.0,Allen,Leavell,1979-80,1979-12-31,3.0,843.0,0.0,39.0,3.0,843.0,0.0,39.0,1
77353.0,Allen,Leavell,1980-81,1980-12-31,2.0,642.0,0.0,75.0,5.0,1485.0,0.0,114.0,2
77353.0,Allen,Leavell,1981-82,1981-12-31,9.0,864.0,0.0,42.0,14.0,2349.0,0.0,156.0,3
77353.0,Allen,Leavell,1982-83,1982-12-31,42.0,1167.0,0.0,0.0,56.0,3516.0,0.0,156.0,4
77353.0,Allen,Leavell,1983-84,1983-12-31,11.0,947.0,0.0,0.0,67.0,4463.0,0.0,156.0,5
77353.0,Allen,Leavell,1984-85,1984-12-31,8.0,228.0,0.0,6.0,75.0,4691.0,0.0,162.0,6
77353.0,Allen,Leavell,1985-86,1985-12-31,24.0,583.0,7.0,75.0,99.0,5274.0,7.0,237.0,7
77353.0,Allen,Leavell,1986-87,1986-12-31,18.0,412.0,4.0,141.0,117.0,5686.0,11.0,378.0,8
77353.0,Allen,Leavell,1987-88,1987-12-31,19.0,819.0,2.0,20.0,136.0,6505.0,13.0,398.0,9
77353.0,Allen,Leavell,1988-89,1988-12-31,5.0,179.0,0.0,4.0,141.0,6684.0,13.0,402.0,10
77419.0,John,Lucas,1978-79,1978-12-31,0.0,1324.0,0.0,0.0,0.0,3252.0,0.0,176.0,3
77419.0,John,Lucas,1979-80,1979-12-31,12.0,1010.0,0.0,0.0,12.0,4262.0,0.0,176.0,4
77419.0,John,Lucas,1980-81,1980-12-31,4.0,555.0,0.0,0.0,16.0,4817.0,0.0,176.0,5
77419.0,John,Lucas,1981-82,1981-12-31,2.0,666.0,1.0,31.0,18.0,5483.0,1.0,207.0,6
77419.0,John,Lucas,1982-83,1982-12-31,0.0,145.0,0.0,0.0,18.0,5628.0,1.0,207.0,7
77419.0,John,Lucas,1983-84,1983-12-31,19.0,689.0,0.0,0.0,37.0,6317.0,1.0,207.0,8
77419.0,John,Lucas,1984-85,1984-12-31,21.0,536.0,2.0,68.0,58.0,6853.0,3.0,275.0,9
77419.0,John,Lucas,1985-86,1985-12-31,45.0,1006.0,0.0,0.0,103.0,7859.0,3.0,275.0,10
77419.0,John,Lucas,1986-87,1986-12-31,46.0,753.0,12.0,187.0,149.0,8612.0,15.0,462.0,11
77419.0,John,Lucas,1987-88,1987-12-31,51.0,743.0,3.0,29.0,200.0,9355.0,18.0,491.0,12
77419.0,John,Lucas,1988-89,1988-12-31,18.0,310.0,0.0,11.0,218.0,9665.0,18.0,502.0,13
77419.0,John,Lucas,1989-90,1989-12-31,26.0,286.0,0.0,0.0,244.0,9951.0,18.0,502.0,14
77438.0,Kyle,Macy,1979-80,1979-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
77438.0,Kyle,Macy,1980-81,1980-12-31,12.0,663.0,4.0,49.0,12.0,663.0,4.0,49.0,1
77438.0,Kyle,Macy,1981-82,1981-12-31,39.0,1163.0,4.0,95.0,51.0,1826.0,8.0,144.0,2
77438.0,Kyle,Macy,1982-83,1982-12-31,23.0,808.0,0.0,35.0,74.0,2634.0,8.0,179.0,3
77438.0,Kyle,Macy,1983-84,1983-12-31,23.0,832.0,10.0,176.0,97.0,3466.0,18.0,355.0,4
77438.0,Kyle,Macy,1984-85,1984-12-31,23.0,714.0,1.0,31.0,120.0,4180.0,19.0,386.0,5
77438.0,Kyle,Macy,1985-86,1985-12-31,58.0,703.0,1.0,12.0,178.0,4883.0,20.0,398.0,6
77438.0,Kyle,Macy,1986-87,1986-12-31,14.0,376.0,0.0,4.0,192.0,5259.0,20.0,402.0,7
77449.0,Moses,Malone,1978-79,1978-12-31,0.0,2031.0,0.0,49.0,0.0,4258.0,0.0,274.0,3
77449.0,Moses,Malone,1979-80,1979-12-31,0.0,2119.0,0.0,181.0,0.0,6377.0,0.0,455.0,4
77449.0,Moses,Malone,1980-81,1980-12-31,1.0,2222.0,0.0,562.0,1.0,8599.0,0.0,1017.0,5
77449.0,Moses,Malone,1981-82,1981-12-31,0.0,2520.0,0.0,72.0,1.0,11119.0,0.0,1089.0,6
77449.0,Moses,Malone,1982-83,1982-12-31,0.0,1908.0,0.0,338.0,1.0,13027.0,0.0,1427.0,7
77449.0,Moses,Malone,1983-84,1983-12-31,0.0,1609.0,0.0,107.0,1.0,14636.0,0.0,1534.0,8
77449.0,Moses,Malone,1984-85,1984-12-31,0.0,1941.0,0.0,262.0,1.0,16577.0,0.0,1796.0,9
77449.0,Moses,Malone,1985-86,1985-12-31,0.0,1759.0,0.0,0.0,1.0,18336.0,0.0,1796.0,10
77449.0,Moses,Malone,1986-87,1986-12-31,0.0,1760.0,0.0,62.0,1.0,20096.0,0.0,1858.0,11
77449.0,Moses,Malone,1987-88,1987-12-31,2.0,1607.0,0.0,93.0,3.0,21703.0,0.0,1951.0,12
77449.0,Moses,Malone,1988-89,1988-12-31,0.0,1637.0,1.0,105.0,3.0,23340.0,1.0,2056.0,13
77449.0,Moses,Malone,1989-90,1989-12-31,1.0,1528.0,0.0,0.0,4.0,24868.0,1.0,2056.0,14
77449.0,Moses,Malone,1990-91,1990-12-31,0.0,869.0,0.0,21.0,4.0,25737.0,1.0,2077.0,15
77449.0,Moses,Malone,1991-92,1991-12-31,3.0,1279.0,0.0,0.0,7.0,27016.0,1.0,2077.0,16
77449.0,Moses,Malone,1992-93,1992-12-31,0.0,50.0,0.0,0.0,7.0,27066.0,1.0,2077.0,17
77449.0,Moses,Malone,1993-94,1993-12-31,0.0,294.0,0.0,0.0,7.0,27360.0,1.0,2077.0,18
77449.0,Moses,Malone,1994-95,1994-12-31,1.0,49.0,0.0,0.0,8.0,27409.0,1.0,2077.0,19
77459.0,Pete,Maravich,1978-79,1978-12-31,0.0,1105.0,0.0,0.0,0.0,15359.0,0.0,433.0,9
77459.0,Pete,Maravich,1979-80,1979-12-31,10.0,589.0,2.0,54.0,10.0,15948.0,2.0,487.0,10
77498.0,Bob,McAdoo,1978-79,1978-12-31,0.0,1487.0,0.0,0.0,0.0,14405.0,0.0,847.0,7
77498.0,Bob,McAdoo,1979-80,1979-12-31,3.0,1222.0,0.0,0.0,3.0,15627.0,0.0,847.0,8
77498.0,Bob,McAdoo,1980-81,1980-12-31,0.0,165.0,0.0,0.0,3.0,15792.0,0.0,847.0,9
77498.0,Bob,McAdoo,1981-82,1981-12-31,0.0,392.0,0.0,234.0,3.0,16184.0,0.0,1081.0,10
77498.0,Bob,McAdoo,1982-83,1982-12-31,0.0,703.0,2.0,87.0,3.0,16887.0,2.0,1168.0,11
77498.0,Bob,McAdoo,1983-84,1983-12-31,0.0,916.0,0.0,279.0,3.0,17803.0,2.0,1447.0,12
77498.0,Bob,McAdoo,1984-85,1984-12-31,0.0,690.0,0.0,217.0,3.0,18493.0,2.0,1664.0,13
77498.0,Bob,McAdoo,1985-86,1985-12-31,0.0,294.0,0.0,54.0,3.0,18787.0,2.0,1718.0,14
77530.0,Mike,McGee,1980-81,1980-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
77530.0,Mike,McGee,1981-82,1981-12-31,0.0,191.0,0.0,12.0,0.0,191.0,0.0,12.0,1
77530.0,Mike,McGee,1982-83,1982-12-31,1.0,156.0,1.0,12.0,1.0,347.0,1.0,24.0,2
77530.0,Mike,McGee,1983-84,1983-12-31,2.0,757.0,6.0,211.0,3.0,1104.0,7.0,235.0,3
77530.0,Mike,McGee,1984-85,1984-12-31,22.0,774.0,9.0,190.0,25.0,1878.0,16.0,425.0,4
77530.0,Mike,McGee,1985-86,1985-12-31,41.0,587.0,0.0,16.0,66.0,2465.0,16.0,441.0,5
77530.0,Mike,McGee,1986-87,1986-12-31,86.0,788.0,2.0,27.0,152.0,3253.0,18.0,468.0,6
77530.0,Mike,McGee,1987-88,1987-12-31,53.0,575.0,0.0,0.0,205.0,3828.0,18.0,468.0,7
77530.0,Mike,McGee,1988-89,1988-12-31,93.0,1038.0,0.0,0.0,298.0,4866.0,18.0,468.0,8
77530.0,Mike,McGee,1989-90,1989-12-31,8.0,102.0,3.0,18.0,306.0,4968.0,21.0,486.0,9
77626.0,Sidney,Moncrief,1978-79,1978-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
77626.0,Sidney,Moncrief,1979-80,1979-12-31,0.0,654.0,0.0,87.0,0.0,654.0,0.0,87.0,1
77626.0,Sidney,Moncrief,1980-81,1980-12-31,2.0,1122.0,0.0,98.0,2.0,1776.0,0.0,185.0,2
77626.0,Sidney,Moncrief,1981-82,1981-12-31,1.0,1581.0,0.0,92.0,3.0,3357.0,0.0,277.0,3
77626.0,Sidney,Moncrief,1982-83,1982-12-31,1.0,1712.0,0.0,170.0,4.0,5069.0,0.0,447.0,4
77626.0,Sidney,Moncrief,1983-84,1983-12-31,5.0,1654.0,1.0,305.0,9.0,6723.0,1.0,752.0,5
77626.0,Sidney,Moncrief,1984-85,1984-12-31,9.0,1585.0,4.0,184.0,18.0,8308.0,5.0,936.0,6
77626.0,Sidney,Moncrief,1985-86,1985-12-31,33.0,1471.0,4.0,152.0,51.0,9779.0,9.0,1088.0,7
77626.0,Sidney,Moncrief,1986-87,1986-12-31,8.0,460.0,4.0,233.0,59.0,10239.0,13.0,1321.0,8
77626.0,Sidney,Moncrief,1987-88,1987-12-31,5.0,603.0,1.0,75.0,64.0,10842.0,14.0,1396.0,9
77626.0,Sidney,Moncrief,1988-89,1988-12-31,25.0,752.0,2.0,55.0,89.0,11594.0,16.0,1451.0,10
77626.0,Sidney,Moncrief,1990-91,1990-12-31,21.0,337.0,1.0,36.0,110.0,11931.0,17.0,1487.0,11
77633.0,Johnny,Moore,1979-80,1979-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
77633.0,Johnny,Moore,1980-81,1980-12-31,1.0,604.0,0.0,42.0,1.0,604.0,0.0,42.0,1
